subject,implant,electrode,task,stim_type,stim_dur,stim_freq,stim_amp,pulse_type,pulse_dur,pulse_num,interphase_dur,delay_dur,ref_stim_type,ref_freq,ref_amp,ref_amp_factor,ref_pulse_dur,ref_interphase_dur,theta,source
S05,ArgusI,C4,threshold,fixed_duration,0.2,5.0,18.310778246916954,cathodic_first,0.000975,,0.000975,,,,,,,,141.8,fig_s3.4
S05,ArgusI,C4,threshold,fixed_duration,0.2,15.0,15.35011,cathodic_first,0.000975,,0.000975,,,,,,,,141.8,fig_s3.4
S05,ArgusI,C4,threshold,fixed_duration,0.2,45.0,18.08696,cathodic_first,0.000975,,0.000975,,,,,,,,141.8,fig_s3.4
S05,ArgusI,C4,threshold,fixed_duration,0.2,76.0,17.602455574465548,cathodic_first,0.000975,,0.000975,,,,,,,,141.8,fig_s3.4
S05,ArgusI,C4,threshold,fixed_duration,0.2,135.0,16.28746766321029,cathodic_first,0.000975,,0.000975,,,,,,,,141.8,fig_s3.4
S05,ArgusI,C4,threshold,fixed_duration,0.2,225.0,15.520901777664935,cathodic_first,0.000975,,0.000975,,,,,,,,141.8,fig_s3.4
S06,ArgusI,B2,threshold,fixed_duration,0.2,5.0,30.54545,cathodic_first,0.000975,,0.000975,,,,,,,,546.0,fig_s3.4
S06,ArgusI,B2,threshold,fixed_duration,0.2,15.0,28.215660196890173,cathodic_first,0.000975,,0.000975,,,,,,,,546.0,fig_s3.4
S06,ArgusI,B2,threshold,fixed_duration,0.2,45.0,28.535087479382852,cathodic_first,0.000975,,0.000975,,,,,,,,546.0,fig_s3.4
S06,ArgusI,B2,threshold,fixed_duration,0.2,76.0,28.716257054491358,cathodic_first,0.000975,,0.000975,,,,,,,,546.0,fig_s3.4
S06,ArgusI,B2,threshold,fixed_duration,0.2,135.0,26.731068184504785,cathodic_first,0.000975,,0.000975,,,,,,,,546.0,fig_s3.4
S06,ArgusI,B2,threshold,fixed_duration,0.2,225.0,24.45550762189361,cathodic_first,0.000975,,0.000975,,,,,,,,546.0,fig_s3.4
S06,ArgusI,D1,threshold,fixed_duration,0.2,5.0,30.900609904642376,cathodic_first,0.000975,,0.000975,,,,,,,,588.0,fig_s3.4
S06,ArgusI,D1,threshold,fixed_duration,0.2,15.0,29.28571,cathodic_first,0.000975,,0.000975,,,,,,,,588.0,fig_s3.4
S06,ArgusI,D1,threshold,fixed_duration,0.2,45.0,29.655259627748517,cathodic_first,0.000975,,0.000975,,,,,,,,588.0,fig_s3.4
S06,ArgusI,D1,threshold,fixed_duration,0.2,76.0,30.503409920460683,cathodic_first,0.000975,,0.000975,,,,,,,,588.0,fig_s3.4
S06,ArgusI,D1,threshold,fixed_duration,0.2,135.0,27.444141343461386,cathodic_first,0.000975,,0.000975,,,,,,,,588.0,fig_s3.4
S06,ArgusI,D1,threshold,fixed_duration,0.2,225.0,23.52738124554773,cathodic_first,0.000975,,0.000975,,,,,,,,588.0,fig_s3.4
S05,ArgusI,C3,threshold,variable_duration,0.2,3.0000000000000004,177.61911238677934,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,7.208344133033874,164.57109843076327,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,17.32007504674796,152.27167656852862,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,41.61635378231068,150.154222131081,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,99.99499987499377,139.0290603620461,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,240.26612356054488,124.31761686684388,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,577.3069673781482,134.09445453474302,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,1387.1424304199509,126.98319490848313,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,3333.0000000000023,131.74974649890171,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,65.0,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,3.0000000000000004,197.16613115263115,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,7.208344133033874,191.68331721866173,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,17.32007504674796,148.8388739956744,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,41.61635378231068,104.93441945605876,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,99.99499987499377,90.87010281810132,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,240.26612356054488,75.91922304744087,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,577.3069673781482,82.11347681508938,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,1387.1424304199509,78.8707977183318,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S05,ArgusI,C3,threshold,variable_duration,0.2,3333.0000000000023,106.59325856793676,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,51.3,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,3.0000000000000004,83.31302717368592,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,7.208344133033874,87.94910490397824,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,17.32007504674796,77.89049896638583,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,41.61635378231068,77.13436939576192,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,99.99499987499377,76.03596768923678,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,240.26612356054488,73.25596456658313,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,577.3069673781482,71.85359696764105,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,1387.1424304199509,77.93799818417793,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,3333.0000000000023,73.53813434161965,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.5,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,3.0000000000000004,76.5391017371721,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,7.208344133033874,75.12848130351894,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,17.32007504674796,73.32214824198778,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,41.61635378231068,65.80877406151824,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,99.99499987499377,57.66581067282723,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,240.26612356054488,44.715264971329354,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,577.3069673781482,53.6203075563319,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,1387.1424304199509,50.71663799490568,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S06,ArgusI,A1,threshold,variable_duration,0.2,3333.0000000000023,48.00143893144802,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,5.1,fig_5
S05,ArgusI,B3,threshold,variable_duration,0.2,3.0000000000000004,189.9688162276644,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,7.208344133033874,185.70024714678377,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,17.32007504674796,168.0046225929695,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,41.61635378231068,168.92418322002368,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,99.99499987499377,175.55556,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,240.26612356054488,173.57511176865208,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,577.3069673781482,169.32529667461932,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,1387.1424304199509,173.66529900893315,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,3333.0000000000023,177.88827552789468,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,104.2,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,3.0000000000000004,197.6507445137022,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,7.208344133033874,164.31140521817488,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,17.32007504674796,157.1265636604669,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,41.61635378231068,182.45014164806915,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,99.99499987499377,143.76618346575216,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,240.26612356054488,142.2220719859072,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,577.3069673781482,144.01331954088062,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,1387.1424304199509,180.04181281982437,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S05,ArgusI,C2,threshold,variable_duration,0.2,3333.0000000000023,157.35322475562901,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,7.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,3.0000000000000004,119.76505583560892,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,7.208344133033874,122.0959893075958,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,17.32007504674796,130.1175359494739,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,41.61635378231068,123.92120611746859,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,99.99499987499377,103.47736113588606,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,240.26612356054488,108.6516981844469,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,577.3069673781482,98.72801366910944,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,1387.1424304199509,111.6080483615767,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,B1,threshold,variable_duration,0.2,3333.0000000000023,106.62475251823878,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,333.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,3.0000000000000004,364.9412754210369,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,7.208344133033874,356.3228429285787,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,17.32007504674796,351.6906206810453,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,41.61635378231068,329.3568616489784,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,99.99499987499377,337.98944690286584,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,240.26612356054488,335.9808997334924,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,577.3069673781482,290.7157103067625,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,1387.1424304199509,348.03626010375933,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S06,ArgusI,C2,threshold,variable_duration,0.2,3333.0000000000023,348.27528723802703,cathodic_first,7.5e-05,2.0,7.5e-05,,,,,,,,1230.0,fig_s2.5
S05,ArgusI,B3,threshold,variable_duration,0.2,3.0000000000000004,200.8581720666915,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,7.208344133033874,185.31928925007855,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,17.32007504674796,176.11194340181495,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,41.61635378231068,164.41686366442025,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,99.99499987499377,149.42650639015116,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,240.26612356054488,135.87063634695036,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,577.3069673781482,151.03387397026316,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,1387.1424304199509,172.9188800657872,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,3333.0000000000023,207.6622662012532,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,143.0,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,3.0000000000000004,252.01023012992275,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,7.208344133033874,191.58125915038462,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,17.32007504674796,214.4473194587959,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,41.61635378231068,201.192037389527,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,99.99499987499377,145.34387623875318,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,240.26612356054488,116.09939834497848,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,577.3069673781482,130.74603644242555,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,1387.1424304199509,186.63180512923844,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S05,ArgusI,C2,threshold,variable_duration,0.2,3333.0000000000023,158.99789353006574,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,15.3,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,3.0000000000000004,153.02243038631937,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,7.208344133033874,130.75537240727294,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,17.32007504674796,119.4786304883685,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,41.61635378231068,117.0865734826738,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,99.99499987499377,121.67972873954376,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,240.26612356054488,112.03071164708568,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,577.3069673781482,101.35578652537608,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,1387.1424304199509,107.46377773478096,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,B1,threshold,variable_duration,0.2,3333.0000000000023,113.74765134614016,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,383.9,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,3.0000000000000004,342.77707121209613,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,7.208344133033874,374.01280489891815,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,17.32007504674796,289.4233856627525,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,41.61635378231068,292.5816571577631,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,99.99499987499377,291.4380246440435,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,240.26612356054488,256.6300781312207,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,577.3069673781482,240.8441542527729,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,1387.1424304199509,286.7612299413228,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S06,ArgusI,C2,threshold,variable_duration,0.2,3333.0000000000023,373.1850867632232,cathodic_first,7.5e-05,3.0,7.5e-05,,,,,,,,990.0,fig_s2.6
S05,ArgusI,B3,threshold,variable_duration,0.2,3.0000000000000004,269.32310394580014,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,B3,threshold,variable_duration,0.2,7.208344133033874,248.2876562357196,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,B3,threshold,variable_duration,0.2,17.32007504674796,202.95640757281362,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,B3,threshold,variable_duration,0.2,41.61635378231068,160.2142038575348,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,B3,threshold,variable_duration,0.2,99.99499987499377,125.71428999999999,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,B3,threshold,variable_duration,0.2,240.26612356054488,126.60475407830342,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,B3,threshold,variable_duration,0.2,577.3069673781482,128.8552656878043,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,B3,threshold,variable_duration,0.2,1387.1424304199509,100.0,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,B3,threshold,variable_duration,0.2,3333.0000000000023,115.16611568863723,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,159.3,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,3.0000000000000004,202.66594972792026,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,7.208344133033874,175.1930394356176,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,17.32007504674796,145.41344658656215,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,41.61635378231068,116.49455570838741,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,99.99499987499377,103.77330789748648,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,240.26612356054488,81.95791675681942,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,577.3069673781482,78.50497924441899,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,1387.1424304199509,81.02990709986015,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S05,ArgusI,C2,threshold,variable_duration,0.2,3333.0000000000023,81.35830906020155,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,6.7,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,3.0000000000000004,154.8815022183982,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,7.208344133033874,131.64108300451008,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,17.32007504674796,100.1151472667808,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,41.61635378231068,93.70998248111998,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,99.99499987499377,89.28117375079353,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,240.26612356054488,81.22419045416473,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,577.3069673781482,78.38955970529426,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,1387.1424304199509,80.77190027161475,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,B1,threshold,variable_duration,0.2,3333.0000000000023,71.13841733432835,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,396.8,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,3.0000000000000004,378.0622335071168,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,7.208344133033874,327.67755159864856,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,17.32007504674796,304.63084628344023,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,41.61635378231068,238.61834761523528,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,99.99499987499377,211.9098977084354,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,240.26612356054488,204.73594471517424,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,577.3069673781482,182.32063672214767,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,1387.1424304199509,147.46497594948912,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S06,ArgusI,C2,threshold,variable_duration,0.2,3333.0000000000023,196.1065564765345,cathodic_first,7.5e-05,15.0,7.5e-05,,,,,,,,810.0,fig_s2.7
S05,ArgusI,C4,match,fixed_duration_supra,0.2,5.0,292.44047866012573,cathodic_first,7.5e-05,,7.5e-05,,fixed_duration,5.0,,2.0,7.5e-05,7.5e-05,0.848,fig_6
